CODE2,area,Ycount,Ycount_EXP,id,population,std_born_CNT,std_divorce_CNT,std_crime_CNT,std_high_edu_CNT,std_mid_edu_CNT,std_low_edu_CNT,std_cvs_CNT,std_disable_CNT,std_low_CNT,std_midlow_CNT,std_native_CNT,std_plant_rate,std_hospital,std_waterside_rate,std_edu_per_kid,std_OLDW_CNT,std_first_inds_CNT,std_second_inds_CNT,std_third_inds_CNT,std_rcp_index,std_sale_index,log_Ycount,caseRate
A6301-15,0,0,6.181436210621715,1123,2873,-0.13668416748103807,-0.5745199601736338,-0.36882501029382775,0.976643464299123,-1.2529262916912371,-1.6327509052840443,0.668634461998191,-0.7010943686217112,-0.7750273323980424,-1.180544680516829,-0.6328757838497414,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.2721847698489007,-0.2153495023861204,-0.35679044623646006,0.04954969306598526,0.9127232835025553,0.5309445656046388,0.34784505320461184,0,0
A6301-16,0,4,6.336348639151045,1124,2945,-0.06779871927506835,-0.5216534324238195,-0.32634133409118343,0.5843636301831124,-0.9083732425759797,-0.7362049502153266,-0.04689947885105795,-1.2075832818775065,-0.6861231721402332,-0.7788867364776024,-0.6099153648209538,-0.42747411844287714,-0.0329087301537872,-0.016171734436023846,-0.21725768506914475,-0.2153495023861204,-0.35679044623646006,-0.28638547265386066,0.060080353761474206,0.6186026915551084,0.43233777166250265,1.6094379124341003,135.82342954159594
A6301-17,0,4,6.788176555694922,1125,3155,0.13311717132567627,-0.36745939315352927,-0.20243061183347189,1.2031712558309038,-1.0310107685322578,-1.4472586387181028,-0.7624334197003069,-0.674437057397722,-0.5749929718179718,-0.5780577644579892,-0.5410341077345907,-0.42747411844287714,0.932129096953374,-0.2651886873694827,-0.03874465953493777,-0.2153495023861204,0.4746159805973137,-0.30318223093985297,0.15129331833842707,0.8742722255773113,0.6787748671646813,1.6094379124341003,126.78288431061807
A6301-18,0,1,6.314833024077527,1126,2935,-0.07736614263700847,-0.5289960057224048,-0.33224184467488427,0.928759540885901,-1.3200849368577703,-1.715191912646685,0.668634461998191,-1.0742967257575604,-0.7083492122046856,-1.2474876711900333,-0.6787966219073168,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,0.05188503035165962,-0.2153495023861204,0.4746159805973137,-0.420759538941799,-0.1739007292837527,0.6064279518397657,0.4206026718766846,0.6931471805599453,34.07155025553663
A6301-19,0,3,6.6913562878640915,1127,3110,0.0900637661969453,-0.40050097299716275,-0.22898290946012426,1.1405538175213057,-0.9492524178947391,-1.3029868758334815,-0.04689947885105795,-0.32789201148586206,-0.508314851624615,-0.7788867364776024,-0.6558362028785292,-0.42747411844287714,0.4496101833997934,-0.2651886873694827,-0.22000403930813256,-0.2153495023861204,-0.35679044623646006,-0.3199789892258452,0.2107800343668746,0.8194858968582677,0.6259669181285005,1.3862943611198906,96.46302250803858
A6301-20,0,10,6.162072157055549,1128,2864,-0.14529484850678417,-0.5811282761423604,-0.37413546981915835,0.5199045025114675,-0.6397386619098469,-0.7568152020559868,-0.04689947885105795,0.41851270278583624,0.5363090314046425,1.1624599930453259,0.3085013963305533,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.17880872572331555,-0.2153495023861204,-0.35679044623646006,-0.25279195608187605,-0.2968399424092109,0.5199872998608301,0.3372834633973762,2.3978952727983707,349.16201117318434
A6301-21,0,3,5.968431621393887,1129,2774,-0.2314016587642461,-0.6472114358296277,-0.4272400650724635,0.7906328387323761,-1.4106031107778803,-1.6327509052840443,0.668634461998191,-0.5944651237257543,-0.6416710920113287,-0.8458297271508068,-0.44919243161944006,-0.42747411844287714,1.1733885537301643,-0.2651886873694827,-0.13212070366052295,-0.2153495023861204,1.3060224074310876,-0.4711498137997759,-0.035098391884041825,0.4104146424227428,0.2316675653250134,1.3862943611198906,108.14708002883921
A6301-22,0,2,5.538119319923528,1130,2574,-0.42275012600305056,-0.794062901801333,-0.5452502767464746,0.2252342045839478,-1.3872435820243036,-1.4369535127977726,-0.04689947885105795,-1.0742967257575604,-0.24160237085118755,-1.1136016898436245,-0.6099153648209538,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,0.06287044730761082,-0.2153495023861204,-0.35679044623646006,-0.4039627806558067,-0.06682464043254717,0.1669198481158831,-0.0030344303913477154,1.0986122886681098,77.7000777000777
A6302-44,0,1,8.42551486278964,1131,3916,1.3553389611402877,0.7333553289234169,1.309198675125613,1.9674723410804078,-1.039770591814849,-1.828548297770316,-0.04689947885105795,-1.4741563941173987,-0.7528012923335902,-0.9797157084972158,-0.5639945267633785,-0.4080002515963293,-0.5154276437073678,-0.2651886873694827,0.9114939071548409,-0.2153495023861204,0.4746159805973137,-0.26958871436786835,0.8254760999941656,1.2797284727720573,1.291876220142442,0.6931471805599453,25.53626149131767
A6302-45,0,0,5.929703514261555,1132,2756,0.09914312912092368,-0.2789480555059732,0.3099752746416319,0.5677884259246894,-1.2091271752782806,-1.467868890558763,-0.7624334197003069,-0.16794814414192671,-0.44163673143125814,-0.5780577644579892,-0.44919243161944006,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,0.2221589931689032,0.6560827133627324,0.4746159805973137,0.11673672620995444,0.8928943781597395,0.02180189264766092,0.01352857227015044,0,0
A6302-46,0,16,7.029151444518324,1133,3267,0.6525190516742815,0.16698903884180147,0.7501504105444893,0.6119889706138174,-0.3185451415481662,-0.5197973058883948,-0.04689947885105795,0.17859690176993323,0.38072675095347647,-0.9797157084972158,-0.44919243161944006,-0.42747411844287714,-0.0329087301537872,-0.21531031440670143,0.197441805018013,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,-0.22942166424363705,0.5759402395817699,0.5766627516345827,2.833213344056216,489.7459442913988
A6302-47,0,2,6.017917536062979,1134,2797,0.14354315421816,-0.24316836691838242,0.3452926534518417,0.5714718046487834,-1.2646060560680255,-1.3854278831961222,-0.04689947885105795,-0.674437057397722,-0.4638627714957104,-1.04665869917042,-0.5869549457921661,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.10191080703165716,-0.2153495023861204,-0.35679044623646006,-0.4039627806558067,-0.2333874453122002,0.06626309073826486,0.05871154947943026,1.0986122886681098,71.50518412584913
A6302-48,0,0,5.267022569997201,1135,2448,-0.23439852282904516,-0.547732057578604,0.044664233823471414,0.44623692802958753,-1.4777617559444136,-1.6121406534433842,-0.04689947885105795,-0.7810663022936789,-0.4638627714957104,-1.180544680516829,-0.6099153648209538,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.29415560376080313,-0.2153495023861204,0.4746159805973137,1.057355190225523,3.4627205105886723,-0.31219930276467855,-0.32589476871663,0,0
A6302-49,0,5,7.1711545040035425,1136,3333,0.7239922628064182,0.22458561071450833,0.8070027764340951,0.939809677058183,-0.8032553631848842,-0.8083408316576373,-0.04689947885105795,-0.16794814414192671,-0.1526982105933784,-0.44417178311158034,-0.6328757838497414,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,0.3704621220742444,-0.2153495023861204,0.4746159805973137,-0.4039627806558067,-0.3682240016433479,0.6475119243129861,0.649396324703179,1.791759469228055,150.01500150015
A6303-59,0,15,7.711196442348844,1137,3584,0.5074198861377928,-0.23914177922997037,1.1058363105844717,0.8090497323528462,0.49319848263862665,0.06759487157042023,-0.7624334197003069,0.8983443048176423,1.6476110346272568,0.4260870956400772,-0.380311174533077,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.7074819167284669,-0.2153495023861204,-0.35679044623646006,-0.4375562972277913,-0.34046353416340575,1.9023100421411074,1.8145366479540992,2.772588722239781,418.5267857142857
A6303-60,0,3,6.8118437322757925,1138,3166,0.1117165489891375,-0.5242890969376081,0.7361351362433591,1.1589707111417757,-1.2149670574666749,-1.725497038567015,-0.7624334197003069,0.20525421299392244,-0.4860888115601627,-0.9127727178240114,-0.6558362028785292,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.4960126403264064,-0.2153495023861204,-0.35679044623646006,-0.420759538941799,-0.3801213448490374,1.3344215638365908,1.2502616342755621,1.3862943611198906,94.75679090334808
A6303-61,0,3,6.168526841577605,1139,2867,-0.17133440270332115,-0.7282581112787174,0.4716838177553386,0.7427489153191542,-0.9959714754018927,-1.0556638537455594,-0.7624334197003069,-0.4878358788297974,-0.35273257117344897,-0.7788867364776024,-0.2884694984179263,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.7651553557472108,-0.2153495023861204,-0.35679044623646006,-0.45435305551378363,-0.29287416134064775,0.9282046858149396,0.8466295072662736,1.3862943611198906,104.63899546564353
A6303-62,0,14,6.131950295952624,1140,2850,-0.18742760062563502,-0.7398550117596502,0.4566481240620397,0.13314973648159792,-0.3565043757727285,0.21186663445504145,-0.7624334197003069,0.8450296823696638,0.06956219005114446,-0.5780577644579892,-0.24254866036035094,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.8104702006905095,-0.2153495023861204,-0.35679044623646006,-0.15201140636592228,-0.12631135646099467,0.9051087429173874,0.8236805234563809,2.70805020110221,491.22807017543863
A6303-63,0,2,6.620354758121482,1141,3077,0.02746392457231882,-0.5850022818083733,0.6574188574960889,1.2492134898820786,-1.2062072341840835,-1.5296996460807435,-0.04689947885105795,-0.9676674808616035,-0.5972190118824241,-1.3144306618632378,-0.5180736887058031,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.7198405108039121,-0.2153495023861204,3.800241687932409,1.3261033228013996,4.093279700490216,1.213507509843524,1.1301169543296532,1.0986122886681098,64.99837504062398
A6303-64,0,1,7.453009061466628,1142,3464,0.39382084198028383,-0.32100225321302417,0.9997020021611858,1.2510551792441256,-1.3609641121765297,-1.7358021644873451,-0.7624334197003069,-0.567807812501765,-0.6416710920113287,-1.04665869917042,-0.6787966219073168,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.04149101377392557,-0.2153495023861204,-0.35679044623646006,-0.4375562972277913,-0.2492505695864529,1.7392798569819161,1.6525438210607395,0.6931471805599453,28.868360277136258
A6301-23,0,3,5.979189428930646,1143,2779,-0.22661794708327604,-0.6435401491803349,-0.4242898097806131,0.4407118599434466,-0.975531887742513,-0.901086964940608,0.668634461998191,0.17859690176993323,-0.3305065311089967,-1.04665869917042,-0.5410341077345907,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.12937434942153517,-0.2153495023861204,-0.35679044623646006,-0.4039627806558067,-0.13027713752955786,0.41650201228041445,0.23753511521792242,1.3862943611198906,107.95250089960417
A6301-24,0,4,5.716698925033727,1144,2657,-0.3433405120989467,-0.7331195434230751,-0.4962760389017598,0.5051709876150915,-1.5332406367341584,-1.7976329200093257,0.668634461998191,-0.9943247920855927,-0.06379405033556926,-1.1136016898436245,-0.380311174533077,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,0.1617391999111716,-0.2153495023861204,-0.35679044623646006,-0.35357250579782984,-0.0985508889810525,0.26797018775323006,0.0943668978309424,1.6094379124341003,150.54572826496047
A6301-25,0,4,6.867784331466939,1145,3192,0.16851663776485512,-0.3402918719487635,-0.18059872267377985,1.1166118558146947,-1.43104269843726,-1.8079380459296557,2.0997023436966886,-0.9410101696376142,-0.6861231721402332,-0.9127727178240114,-0.4951132696770154,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,0.3704621220742444,-0.2153495023861204,2.968835261098635,0.3350945839278543,1.4798299763070883,0.9193187625240805,0.7221947363722082,1.6094379124341003,125.31328320802004
A6301-26,0,1,6.013614413048275,1146,2795,-0.21131006970417185,-0.6317920319025986,-0.4148489928466922,0.5438464642180785,-1.2003673519956894,-1.241156120311501,-0.7624334197003069,0.09862496809796555,-0.7972533724624947,-0.8458297271508068,-0.44919243161944006,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.03874465953493777,-0.2153495023861204,0.4746159805973137,-0.5215400886577528,-0.21355853996938437,0.4359815958249635,0.25631127487523137,0.6931471805599453,35.77817531305903
A6301-27,0,0,6.644021934702352,1147,3088,0.06901543480067705,-0.41665463425405014,-0.24196403274426562,1.0282107664364388,-0.9930515343076955,-1.3442073795148017,-0.7624334197003069,0.20525421299392244,-0.24160237085118755,-1.04665869917042,-0.21958824133156327,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,0.021675133722793824,-0.2153495023861204,-0.35679044623646006,-0.4879465720857682,-0.3682240016433479,0.7927014694845135,0.6001496985997007,0,0
A6301-28,0,1,6.076009696761477,1148,2824,-0.18356454195454508,-0.6104985693367014,-0.3977375121539605,0.37993611099589564,-1.4865215792270048,-1.6945816608060247,-0.7624334197003069,-1.7940441288052695,-0.7083492122046856,-1.3144306618632378,-0.6099153648209538,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,0.5434824391304758,-0.2153495023861204,1.3060224074310876,-0.4039627806558067,-0.2968399424092109,0.47128834099945816,0.29034306425410383,0.6931471805599453,35.41076487252125
A6301-29,0,4,5.542422442938231,1149,2576,-0.42083664133066256,-0.792594387141616,-0.5440701746297345,0.3210020514103917,-1.1215289424523678,-0.7671203279763169,1.38416840284744,-0.3812066339338405,-0.6638971320757809,-1.2474876711900333,-0.6787966219073168,-0.42747411844287714,0.4496101833997934,-0.2651886873694827,-0.4122488360372785,-0.2153495023861204,0.4746159805973137,0.4190783753578158,2.0033130773574266,0.16935479605895126,-6.874104341840982e-4,1.6094379124341003,155.27950310559004
A6302-50,0,6,6.207254948709937,1150,2885,0.23884076906100823,-0.16637293775477352,0.4210958079713161,-0.09890312313632382,0.110686199298807,0.6034614194275848,-0.7624334197003069,1.9646367537772114,2.4032963968186345,1.0955170023721215,-0.21958824133156327,3.759848395720555,-0.5154276437073678,-0.22867527097299753,-0.3820389394084127,-0.2153495023861204,-0.35679044623646006,-0.4879465720857682,-0.4316764987403586,0.16169200371321865,0.1556896469042244,1.9459101490553132,207.97227036395148
A6302-51,0,5,6.7559031330846455,1151,3140,0.5149872666169891,0.05615927175341133,0.6407526761811568,1.1460788856074466,-0.8353747152210523,-1.014443350064239,-0.04689947885105795,-0.16794814414192671,-0.7083492122046856,-0.5780577644579892,-0.33439033647550165,-0.42747411844287714,0.932129096953374,-0.2651886873694827,-0.3957707106033517,-0.2153495023861204,0.4746159805973137,1.9811768959550993,6.397398501325417,0.4382189674474612,0.43670572466925445,1.791759469228055,159.23566878980893
A6302-52,0,3,5.703789555989617,1152,2651,-0.014564252225656642,-0.3705789653034609,0.21952832890816804,0.2270758939459948,-0.9112931836701769,-0.6846793206136762,-0.7624334197003069,0.23191152421791167,-0.3082804910445444,0.09137214227405505,-0.380311174533077,-0.42747411844287714,0.932129096953374,-0.2651886873694827,-0.4452050869051321,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,0.04421722948722154,-0.09206215124290905,-0.10218393033897932,1.3862943611198906,113.16484345529989
A6303-65,0,4,6.286862724481954,1153,2922,-0.11926817413112974,-0.6907387273698177,0.5203287091160115,0.947176434506371,-1.0777298260394113,-1.1999356166301807,-0.7624334197003069,-0.4078639451578297,-0.4638627714957104,-1.3144306618632378,-0.5180736887058031,-0.42747411844287714,0.6908696401765837,-0.2651886873694827,-0.762409001508223,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,0.008525199870153023,1.0029268540129022,0.920876219592397,1.6094379124341003,136.89253935660506
A6303-66,0,0,6.323439270106934,1154,2939,-0.10317497620881587,-0.6791418268888849,0.53536440280931,0.9434930557822769,-1.1215289424523678,-1.11749460926754,-0.7624334197003069,-0.22126276658990515,-0.39718465130235353,-1.1136016898436245,-0.08182572715883722,-0.42747411844287714,0.4496101833997934,-0.2651886873694827,-0.6758988429801073,-0.2153495023861204,0.4746159805973137,-0.13521464807993,0.3297534664237696,1.0260227969104545,0.9438252034022897,0,0
A6303-67,0,1,6.717175025952313,1155,3122,0.07006356613138456,-0.5543046040647278,0.6972192231548211,1.0908282047460367,-1.5799596942413119,-1.7667175422483354,-0.7624334197003069,-0.9410101696376142,-0.6638971320757809,-1.180544680516829,-0.5639945267633785,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.39302435636436395,-0.2153495023861204,-0.35679044623646006,-0.38716602236981446,-0.22942166424363705,1.274643829278221,1.1908642644146636,0.6931471805599453,32.03074951953875
A6303-68,0,2,6.88069370051105,1156,3198,0.14200962743113965,-0.5024596372087938,0.7644376184895687,0.915867715351572,-1.425202816248866,-1.488479142399423,-0.7624334197003069,-1.2075832818775065,-0.4638627714957104,-0.9127727178240114,-0.26550907938913865,-0.4234640701007453,-0.27416818693057754,-0.2651886873694827,-0.2598261757734556,0.6560827133627324,-0.35679044623646006,-0.4039627806558067,-0.2532163506550161,1.3778962798790417,1.2934597214471242,1.0986122886681098,62.53908692933083
A6303-69,0,3,6.676295357312629,1157,3103,0.05207705080644556,-0.5672658457787114,0.680414624321134,0.895609132369055,-1.5361605778283556,-1.715191912646685,-0.04689947885105795,-0.9676674808616035,-0.6861231721402332,-1.2474876711900333,-0.4951132696770154,-0.42747411844287714,1.655907467283745,-0.2651886873694827,-0.3065141978362482,-0.2153495023861204,-0.35679044623646006,-0.13521464807993,0.49631627130342265,1.2488307166280155,1.165215400156548,1.3862943611198906,96.68063164679343
A6301-30,0,3,5.9985534824968125,1158,2788,-0.21800726605752993,-0.6369318332116083,-0.4189793502552825,0.4793873365464335,-1.5449204011109468,-1.7564124163280053,-0.04689947885105795,-1.5541283277893665,-0.5749929718179718,-0.9127727178240114,-0.5180736887058031,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,0.5132725425016099,-0.2153495023861204,-0.35679044623646006,-0.4879465720857682,-0.21355853996938437,0.42745927802422307,0.2480967050251587,1.3862943611198906,107.60401721664275
A6301-31,0,5,5.589756796099971,1159,2598,-0.39978830993439385,-0.7764407258847283,-0.5310890513455931,0.5456881535801255,-1.279205761539011,-1.467868890558763,-0.7624334197003069,0.2585688354419009,0.2918225906956673,-1.04665869917042,-0.03590488910126186,-0.3298077310652334,-0.5154276437073678,-0.2651886873694827,-0.35457539701853474,0.6560827133627324,0.4746159805973137,-0.4711498137997759,-0.510992120111622,0.1961392234327061,0.025129809094615693,1.791759469228055,192.4557351809084
A6301-32,0,2,6.671992234297925,1160,3101,0.0814530851711992,-0.4071092889658893,-0.23429336898545502,0.9306012302479479,-1.5040412257921874,-1.9109893051329567,-0.7624334197003069,-1.0209821033095818,-0.6638971320757809,-1.1136016898436245,-0.5180736887058031,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,0.5791850442373172,-0.2153495023861204,-0.35679044623646006,-0.5383368469437451,-0.5308210254544378,0.8085286311144596,0.6154053283212642,1.0986122886681098,64.49532408900355
A6301-33,0,2,5.966280059886536,1161,2773,-0.2323584011004401,-0.6479456931594864,-0.4278301161308333,0.6359309323204283,-1.1711679410537184,-1.3029868758334815,-0.7624334197003069,-0.22126276658990515,-0.5527669317535195,-1.2474876711900333,-0.6099153648209538,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.20627226811319355,-0.2153495023861204,-0.35679044623646006,-0.5551336052297374,-0.5466841497286905,0.4091971684512087,0.23049405534643158,1.0986122886681098,72.1240533717995
A6301-34,0,4,7.874715116907581,1162,3660,0.6162720511036569,0.0033405584250265703,0.09554517264340653,1.5807175750505382,-0.917133065858571,-1.024748475984569,-0.7624334197003069,0.7117431262497177,-0.7083492122046856,-1.2474876711900333,-0.5410341077345907,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,0.44736004076590274,-0.2153495023861204,0.4746159805973137,-0.30318223093985297,-0.16993494821518954,1.489096581202133,1.2713974063484934,1.6094379124341003,109.2896174863388
A6301-35,0,4,5.191717917239888,1163,2413,-0.5767856421302882,-0.9122783319085556,-0.6402484971440536,0.07237398753404699,-1.5974793408064945,-1.601835527523054,1.38416840284744,-1.634100261461334,-0.3305065311089967,-1.04665869917042,-0.4721528506482277,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,0.1672319083891472,-0.2153495023861204,0.4746159805973137,-0.15201140636592228,1.3013698282217459,-0.02909346130113922,-0.1919695369430183,1.6094379124341003,165.76875259013676
A6301-36,0,15,7.476676238047498,1164,3475,0.439274718907763,-0.13249704759880068,-0.013614273155053933,1.2179047707272797,-0.4879017250115978,-0.45796655036641426,-0.7624334197003069,1.5647770854173728,0.31404863076011963,1.1624599930453259,-0.05886530813004954,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,0.021675133722793824,-0.2153495023861204,-0.35679044623646006,-0.4711498137997759,-0.36425822057478474,1.2638638964682871,1.0542980603108594,2.772588722239781,431.65467625899277
A6302-53,0,7,6.0631003277173665,1165,2818,0.16628463048747597,-0.2248421849588846,0.36338204259853474,0.6451393791306633,-1.101089354792988,-1.14840998702853,-0.7624334197003069,-0.9943247920855927,-0.44163673143125814,-0.7788867364776024,-0.5410341077345907,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.18155507996230336,-0.2153495023861204,-0.35679044623646006,-0.4039627806558067,-0.09458510791248934,0.0890358995163791,0.08185405000125597,2.0794415416798357,248.403122782115
A6302-54,0,2,5.622030218710248,1166,2613,-0.05571549499870471,-0.40374062789683723,0.1867951485474863,0.3449440131170027,-0.9404925946121477,-0.6949844465340063,-0.04689947885105795,-0.3545493227098513,-0.19715029072228296,-0.44417178311158034,-0.6328757838497414,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.4534441496220955,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,-0.1739007292837527,-0.13327009093663944,-0.14406083604514003,1.0986122886681098,76.54037504783774
A6302-55,0,1,6.622506319628834,1167,3078,0.44784576525043723,0.0020534012063234673,0.5873459082242544,0.7906328387323761,-0.7536163645835336,-0.664069068773016,-0.04689947885105795,0.391855391561847,-0.17492425065783068,-0.7788867364776024,-0.5869549457921661,-0.42747411844287714,-0.27416818693057754,-0.18876243835576056,-0.19803320539623015,-0.2153495023861204,0.4746159805973137,-0.38716602236981446,-0.36425822057478474,0.37098496057874364,0.3683802469381489,0.6931471805599453,32.48862897985705
A6302-56,0,1,5.535967758416176,1168,2573,-0.09903259265454493,-0.43864764115302335,0.15233916922045201,0.37072766418566067,-1.2879655848216023,-1.2926817499131513,-0.04689947885105795,-0.43452125638181893,-0.508314851624615,-0.8458297271508068,-0.42623201259065235,-0.42747411844287714,0.6908696401765837,-0.2651886873694827,-0.23648216474205935,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,0.14336175620130073,-0.17664686956161887,-0.18814178942004703,0.6931471805599453,38.8651379712398
A6302-57,0,3,6.093222188820292,1169,2832,0.1814456146670198,-0.21262473031921986,0.3754416353629961,0.36151921737542564,-0.6981374837937888,-0.08698201723453108,-0.7624334197003069,0.6850858150257285,0.2918225906956673,-0.44417178311158034,-0.6558362028785292,-0.42747411844287714,-0.5154276437073678,-0.2651886873694827,-0.3023946664777665,-0.2153495023861204,-0.35679044623646006,-0.37036926408382215,-0.050961516158294494,0.10421777203512113,0.0972823836824731,1.3862943611198906,105.9322033898305
A6303-70,0,1,7.160396696466783,1170,3328,0.2650752586017743,-0.41377745706048535,0.8794164526147953,1.3523480941567105,-1.34052452451715,-1.6430560312043743,-0.04689947885105795,-0.16794814414192671,-0.6416710920113287,-0.711943745804398,-0.4951132696770154,-0.42747411844287714,-0.7566871004841581,-0.2651886873694827,-0.43010013859069923,-0.2153495023861204,-0.35679044623646006,-0.420759538941799,-0.25718213172357923,1.5545123138014993,1.4689519505815982,0.6931471805599453,30.048076923076923
A6303-71,0,9,6.732235956503776,1171,3129,0.07669017704057231,-0.5495294097490497,0.7034103911461791,0.9729600855750289,-1.70259722019759,-1.8491585496109761,-0.7624334197003069,-0.5411505012777759,-0.508314851624615,-1.2474876711900333,-0.6787966219073168,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.26257253001244346,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,-0.15407182394093685,1.2841539234125066,1.2003138459834426,2.302585092994046,287.6318312559923
A6303-72,0,2,6.202951825695234,1172,2883,-0.15618786348232008,-0.7173433814143101,0.4858350588784436,0.976643464299123,-1.101089354792988,-1.6224457793637141,-0.04689947885105795,-0.567807812501765,-0.6638971320757809,-0.711943745804398,-0.5639945267633785,-0.42747411844287714,0.6908696401765837,-0.2651886873694827,-0.7706480642251864,-0.2153495023861204,-0.35679044623646006,-0.30318223093985297,0.1473275372698639,0.9499420438361653,0.8682285508520553,1.0986122886681098,69.3721817551162
A6303-73,0,5,5.852247299996891,1173,2720,-0.31049323179626914,-0.8285371919079583,0.34166928993681356,0.8624587238522091,-1.3580441710823326,-1.715191912646685,-0.7624334197003069,0.3385407691138686,-0.7528012923335902,-1.1136016898436245,-0.6558362028785292,-0.42747411844287714,-0.0329087301537872,-0.2651886873694827,-0.8118433778100034,-0.2153495023861204,-0.35679044623646006,-0.45435305551378363,-0.3959844691232901,0.7284927089949302,0.648188294321908,1.791759469228055,183.8235294117647
A6303-74,0,6,6.177133087607012,1174,2871,-0.16754776789807088,-0.7255294288126155,0.47522162803611473,1.068727932401473,-1.2032872930898866,-1.6739714089653646,-0.7624334197003069,0.2585688354419009,-0.1526982105933784,-0.9797157084972158,-0.4032715935618647,-0.42747411844287714,-0.27416818693057754,-0.2651886873694827,-0.7939920752565827,-0.2153495023861204,-0.35679044623646006,-0.420759538941799,-0.4118475933975428,0.9336390253202461,0.8520292681627193,1.9459101490553132,208.98641588296763
A6303-75,0,5,7.046363936577138,1175,3275,0.21490234743220754,-0.4499324997363343,0.8325404663945103,1.1810709834863398,-1.101089354792988,-1.251461246231831,-0.04689947885105795,0.07196765687397633,-0.5527669317535195,-0.9797157084972158,-0.6099153648209538,-0.42747411844287714,1.1733885537301643,-0.2651886873694827,-0.5028785259238759,-0.2153495023861204,0.4746159805973137,-8.405817919916324e-4,0.5002820523719859,1.4825073153561894,1.397405118703697,1.791759469228055,152.67175572519085
A6301-37,0,1,5.804912946835151,1176,2698,-0.3041140763149918,-0.7030149928988758,-0.4720839455085876,0.6211974174240523,-1.223726880749266,-1.4472586387181028,1.38416840284744,0.5784565701297716,-0.5749929718179718,-0.5780577644579892,-0.7017570409361045,-0.42747411844287714,0.2083507266230031,-0.2651886873694827,-0.34633633430157135,-0.2153495023861204,0.4746159805973137,-0.5047433303717606,-0.2492505695864529,0.3178866205861362,0.14248080695279594,0.6931471805599453,37.064492216456635
A6301-38,0,7,6.215861194739344,1177,2889,-0.12137629010193345,-0.5627718428958971,-0.3593841933599069,0.26390968118693475,-0.31562520045396913,-0.06637176539387091,-0.7624334197003069,0.63177119257775,0.269596550631215,0.09137214227405505,-0.21958824133156327,-0.421189329209682,-0.7566871004841581,-0.22513199491137903,-0.36281445973549814,-0.2153495023861204,-0.35679044623646006,-0.26958871436786835,0.01645676200727936,0.5504241491491872,0.3666212128619214,2.0794415416798357,242.29837313949463
A6301-39,0,3,5.742517663121949,1178,2669,-0.3318596040646182,-0.724308455464773,-0.48919542620131906,0.45176199611572854,-1.5098811079805816,-1.5193945201604133,1.38416840284744,-1.2608979043254849,-0.6194450519468764,-1.3144306618632378,-0.44919243161944006,-0.42747411844287714,3.8272425782748574,-0.2651886873694827,0.2606079525147324,-0.2153495023861204,2.137428834264861,0.6206394747897233,3.3278839542575245,0.2825798754116416,0.10844901757392411,1.3862943611198906,112.40164855751217
A6301-40,0,1,5.594059919114675,1179,2600,-0.39787482526200585,-0.774972211225011,-0.5299089492288531,0.4075614514266006,-1.6033192229948887,-1.7770226681686654,1.38416840284744,-1.2342405931014957,-0.7083492122046856,-0.711943745804398,-0.311429917446714,-0.42747411844287714,0.932129096953374,-0.2651886873694827,0.04639232187368402,-0.2153495023861204,0.4746159805973137,0.7382167827916694,2.39592540314518,0.19857417137577488,0.027476829051779308,0.6931471805599453,38.46153846153846
